bite_date,species,breed,gender,color,vaccination_yrs,vaccination_date,victim_zip,adv_issued,bite_location,quarantine_date,disposition,head_sent_date,release_date,results
2015-11-11,DOG,CHOW CHOW,FEMALE,SILVER,3,2014-04-28 0:00,40206,,BODY,,,,2015-11-25 0:00,
2015-11-20,DOG,PIT BULL,,,,,40212,,BODY,,,,,
2015-11-21,CAT,,FEMALE,BLK WHITE,1,2015-11-24 0:00,40218,,UNKNOWN,,,,2015-12-01 0:00,
2015-11-23,DOG,AAUST. TERR.,FEMALE,BLK WHT,,,40211,,BODY,,,,,
2015-11-22,DOG,GERM SHEPHERD,MALE,BLK BRN,1,2015-01-14 0:00,40291,,BODY,,,,2015-12-02 0:00,
2015-11-22,DOG,PUG,MALE,BRN,1,2015-08-31 0:00,40216,,BODY,,,,2015-12-03 0:00,
2015-11-22,CAT,,,,3,2015-03-28 0:00,40228,,UNKNOWN,,,,2015-12-04 0:00,
2015-11-28,DOG,PIT BULL,,,,,40211,,BODY,,,,,
2015-11-27,CAT,,MALE,WHT/ORANGE,,2015-11-08 0:00,40228,,UNKNOWN,,,,,
2015-11-25,DOG,AIREDALE TER.,FEMALE,BLK TAN,1,2015-11-06 0:00,40243,,UNKNOWN,,,,2015-12-08 0:00,
2015-11-26,DOG,PIT BULL,MALE,TAN/WHT,,,40210,,HEAD,2015-11-26 0:00,,,2015-12-06 0:00,
2015-11-26,DOG,PIT BULL,MALE,BLK/WHT,,,40215,,BODY,,,,2015-12-09 0:00,
2015-11-26,CAT,,UNKNOWN,WHT/BLK,,,40216,YES,BODY,,,,,
2015-11-30,DOG,GERM SHEPHERD,FEMALE,BLACK BRN,3,2013-12-06 0:00,40223,,BODY,,,,2015-12-10 0:00,
2015-11-30,DOG,,MALE,BLONDE,1,2015-04-06 0:00,40223,,HEAD,,,,2015-12-10 0:00,
2015-11-24,DOG,PIT BULL,MALE,BRINDLE,,,40343,,BODY,,,,,
2015-11-25,DOG,ROTTWEILER,MALE,BLACK,1,2015-06-15 0:00,40218,,BODY,,,,2015-12-07 0:00,
2015-11-29,DOG,MALTASE,MALE,,,,40203,,BODY,,,,2015-12-08 0:00,
2015-12-01,DOG,CHICHAUHUA,MALE,BROWN,,,40208,,BODY,,,,,
2015-12-03,DOG,DOTSON,MALE,BROWN,1,2015-05-05 0:00,40258,,BODY,,,,2015-12-15 0:00,
2015-12-06,DOG,WEINER DOG,FEMALE,CHOC/GREY,1,2015-10-25 0:00,40214,,BODY,,,,2015-12-15 0:00,
2015-12-06,CAT,,FEMALE,BLK WHT,3,2013-01-22 0:00,40205,,BODY,,,,2015-12-16 0:00,
2015-12-04,CAT,,FEMALE,BRN BLK,3,2013-07-09 0:00,40299,,BODY,,,,,
2015-12-06,DOG,BOSTON TERRIER,UNKNOWN,,,,40299,,BODY,,,,,
2015-12-08,DOG,COCKER SPAINEL,MALE,TRI/LIVER,1,2015-06-22 0:00,40218,,BODY,,,,2015-12-18 0:00,
2015-12-08,DOG,,,BROWN WHT,,,40218,,BODY,,,,,
2015-12-09,CAT,,FEMALE,RED BLONDE,1,2015-08-22 0:00,40299,,UNKNOWN,,,,2015-12-29 0:00,
2015-12-08,DOG,,,BRN BEIGE,1,2015-02-03 0:00,40059,,UNKNOWN,,,,2015-12-18 0:00,
2015-12-09,DOG,BOXER,FEMALE,BROWN,1,2015-11-25 0:00,40207,,BODY,,,,2015-12-21 0:00,
2015-11-30,DOG,PIT BULL,,GREY WHT,,,40218,,BODY,,,,,
2015-12-02,DOG,PIT BULL,MALE,WHT TAN,,,40258,,BODY,,,,,
2015-12-04,DOG,ROTTWEILER,MALE,BLK TAN,3,2015-12-02 0:00,40204,,BODY,,,,2015-12-14 0:00,
2015-11-26,DOG,CHICHAUHUA,MALE,TAN,1,2015-09-15 0:00,40272,,HEAD,,,,2015-12-08 0:00,
2015-12-11,DOG,PIT BULL,MALE,BLACK WHIT,1,2016-01-05 0:00,40212,,BODY,,,,2015-12-22 0:00,
2015-12-11,DOG,,MALE,WHT/BRN,,,40214,,HEAD,,,,2015-12-21 0:00,
2015-12-13,DOG,BORDER COLLIE M,MALE,BLK/WHT,1,2015-12-22 0:00,40219,,HEAD,,,,2015-12-22 0:00,
2015-12-11,DOG,,MALE,TAN,1,2015-12-16 0:00,40291,,HEAD,,,,2015-12-21 0:00,
2015-12-12,DOG,PIT BULL,FEMALE,BLUE,,,40258,,HEAD,,,,2015-12-23 0:00,
2015-12-10,DOG,LABRADOR RETRIV,UNKNOWN,BLACK,1,2016-01-11 0:00,40220,,HEAD,,,,2016-12-21 0:00,
2015-12-09,DOG,SHIH TZU,MALE,BLK/WHT,1,2015-05-13 0:00,40291,,BODY,,,,2015-12-23 0:00,
2015-12-11,DOG,MALAMUTE,FEMALE,,,,40245,,UNKNOWN,,,,2015-12-29 0:00,
2015-12-13,DOG,,UNKNOWN,,,,40118,,BODY,,,,,
2015-12-14,DOG,,UNKNOWN,BRN/WHT,1,2015-05-30 0:00,40218,,BODY,,,,2015-12-24 0:00,
2015-12-12,DOG,,MALE,BLONDE,,,40216,,UNKNOWN,,,,,
2015-12-14,DOG,,,,,,40220,,BODY,,,,,
2015-12-15,DOG,PIT BULL,,BLACK,1,2016-01-28 0:00,40202,,BODY,,,,2015-12-28 0:00,
2015-11-28,DOG,,,,,,40203,,BODY,,,,,
2015-12-16,DOG,PIT BULL,MALE,BROWN,3,2016-01-10 0:00,40229,,BODY,,,,2015-12-28 0:00,
2015-12-10,DOG,BASSET HOUND,MALE,,1,2015-08-18 0:00,40220,,,,,,2015-12-21 0:00,
2015-12-17,CAT,,MALE,WHT GREY,1,2016-01-05 0:00,40215,,UNKNOWN,,,,2016-01-04 0:00,
2015-12-17,DOG,PIT BULL,,,,,40204,,UNKNOWN,,,,,
2015-12-18,DOG,,,,,2015-03-31 0:00,40214,,BODY,,,,2015-12-28 0:00,
2015-12-18,DOG,PIT BULL,MALE,BRN WHT,,,,,BODY,,,,,
2015-12-19,DOG,,,,,,,YES,UNKNOWN,,,,,
2015-12-21,DOG,SHIH TZU,,,,,40206,,HEAD,,,,,
2015-12-20,DOG,PIT BULL,MALE,BROWN WHT,1,2015-02-12 0:00,40205,,BODY,,,,2015-12-30 0:00,
2015-12-05,CAT,,,,,,40215,,BODY,,,,2015-12-15 0:00,
2015-12-18,CAT,,MALE,BLACK,,,40165,,HEAD,,,,,
2015-12-24,DOG,PIT BULL,MALE,BLACK,,,40229,,HEAD,,,,,
2015-12-24,CAT,,,BLACK,,,40299,,BODY,,,,,
,,,,,,,,,,,,,,
2015-12-24,CAT,,FEMALE,TORTIE,1,2016-01-09 0:00,40014,,BODY,,,,2016-01-04 0:00,
2015-12-24,CAT,,MALE,BLK,,,40299,,BODY,,,,,
2015-12-24,DOG,SHIH TZU,FEMALE,GRY WHT,,,40211,,HEAD,,,,,
2015-12-27,DOG,GOLD RETRIEVER,,,1,2015-07-25 0:00,40291,,UNKNOWN,,,,2016-01-06 0:00,
2015-12-26,CAT,,MALE,GRY BRN,1,2015-05-15 0:00,34952,,BODY,,,,2016-01-07 0:00,
2015-12-29,DOG,AAUST. TERR.,MALE,BLK BRN,,,40299,,HEAD,,,,,
2015-12-29,DOG,,,,,,40223,,BODY,,,,,
2015-12-29,DOG,BEAGLE,FEMALE,WHT BRN,1,2015-01-26 0:00,40204,,UNKNOWN,,,,2016-01-07 0:00,
2015-12-30,DOG,,,BLACK,,,40258,,UNKNOWN,,,,,
2015-12-31,DOG,PIT BULL,MALE,BRINDLE,,,40220,NO,HEAD,2016-01-04 0:00,RELEASED,,2016-01-11 0:00,
2016-01-04,DOG,,UNKNOWN,,,,40217,,BODY,,,,,
2016-01-01,DOG,IRISH SPANIEL,FEMALE,WHT/BROWN,3,2015-05-23 0:00,53704,,HEAD,,,,2016-01-11 0:00,
2016-01-03,DOG,PIT BULL,UNKNOWN,BLK,,,40229,,BODY,,,,2016-01-13 0:00,
2016-01-02,DOG,COCKER SPAINEL,MALE,MULTI COLO,1,2014-06-01 0:00,40216,,HEAD,,,,2016-01-12 0:00,
2016-01-03,DOG,HUSKY,MALE,WHITE,1,2016-02-29 0:00,40291,,BODY,,,,2016-01-14 0:00,
2016-01-02,DOG,OTHER,MALE,GOLD RED,,,40218,YES,BODY,,,,,
2016-01-01,DOG,PIT BULL,FEMALE,GRY/WHT,1,2016-01-28 0:00,40108,,BODY,,,,2016-01-13 0:00,
2015-12-31,DOG,GERM SHEPHERD,UNKNOWN,,1,2015-07-18 0:00,40207,,BODY,,,,2015-01-11 0:00,
2015-12-30,DOG,BASSET HOUND,UNKNOWN,TAN WHT,3,2014-06-25 0:00,40207,,BODY,,,,2016-01-11 0:00,
2015-12-29,DOG,BOXER,MALE,,1,2015-12-24 0:00,40299,,BODY,,,,2016-02-09 0:00,
,DOG,PIT BULL,,BLK WHT,,,40208,,BODY,,,,,
2016-01-02,DOG,PIT BULL,,BLK WHT,,,40206,,BODY,,,,,
2016-01-02,DOG,CHOW CHOW,MALE,RED,3,2016-01-14 0:00,40241,,BODY,,,,2016-01-12 0:00,
2016-01-02,DOG,GERM SHEPHERD,MALE,BLK WHT,1,2012-03-16 0:00,40207,,BODY,,,,2016-01-12 0:00,
2015-12-28,DOG,BORDER COLLIE,,BLK,,,40511,,BODY,,,,2016-01-07 0:00,
2015-12-31,DOG,PIT BULL,MALE,BRN WHT,1,2016-01-14 0:00,40216,,UNKNOWN,,,,2016-01-11 0:00,
2016-01-03,DOG,ENGLISH BULLDOG,FEMALE,BRN WHT,1,2015-11-13 0:00,40216,,UNKNOWN,,,,,
2016-01-06,DOG,,FEMALE,WHITE,1,2015-06-04 0:00,40216,,HEAD,,,,2016-01-19 0:00,
2015-01-06,DOG,PIT BULL,MALE,BRN WHT,,,40245,,UNKNOWN,,,,2016-01-19 0:00,
2016-01-08,DOG,ENGLISH BULLDOG,MALE,,1,2016-01-09 0:00,40291,,UNKNOWN,,,,2016-01-19 0:00,
2016-01-08,DOG,GERM SHEPHERD,MALE,BLK BRN,3,2015-11-08 0:00,,,HEAD,,,,2016-01-19 0:00,
2016-01-07,CAT,,MALE,ORANGE WHT,1,2016-02-04 0:00,40220,,UNKNOWN,,,,2016-01-21 0:00,
2016-01-09,DOG,,,,,,40243,,BODY,,,,,
2016-01-09,DOG,BULL DOG,MALE,TAN WHT,3,2016-01-19 0:00,40214,,HEAD,,,,2016-01-19 0:00,
2016-01-07,DOG,PIT BULL,FEMALE,BRN WHT,1,2015-08-18 0:00,40211,,BODY,,,,2016-01-19 0:00,
2016-01-02,DOG,PIT BULL,MALE,BRN WHT,,,40211,,BODY,,,,,
2016-01-05,DOG,GERM SHEPHERD,MALE,BLK WHT,,2015-08-07 0:00,40178,,HEAD,,,,,
2016-01-03,DOG,GERM SHEPHERD,MALE,BLK TAN,,,40291,,BODY,,,,,
2016-01-11,DOG,,MALE,WHT BRN,,,40165,,BODY,,,,,
2016-01-08,CAT,,,,,,40299,,BODY,,,,,
2016-01-12,CAT,,MALE,BLK WHT,,,40033,NO,UNKNOWN,,RELEASED,,2016-01-22 0:00,
2016-01-08,DOG,BEAGLE,MALE,GOLD WHT,,,40214,,UNKNOWN,,,,,
2016-01-09,CAT,,FEMALE,TAN CHOC,,2015-12-10 0:00,40422,,UNKNOWN,,,,,
2016-01-11,DOG,LABRADOR RETRIV,MALE,YELLOW,1,2015-10-14 0:00,40215,,HEAD,,,,2016-01-21 0:00,
2016-01-13,DOG,GERM SHEPHERD,MALE,BLK BRN,1,2015-04-27 0:00,40291,,BODY,,,,2016-01-25 0:00,
2016-01-16,DOG,PIT BULL,,,,,40204,,UNKNOWN,,,,2016-01-26 0:00,
2016-01-15,DOG,LABRADOR RETRIV,FEMALE,WHT BRINDL,3,2016-01-26 0:00,47166,,BODY,,,,2016-01-25 0:00,
2016-01-17,CAT,,FEMALE,,,,40165,,UNKNOWN,,,,,
2016-01-19,DOG,MALTASE,,WHITE,,,40216,,UNKNOWN,,,,,
2016-01-20,DOG,,,,,,40299,,BODY,,,,,
2016-01-18,DOG,PIT BULL,FEMALE,WHT BRN,1,2015-01-29 0:00,40211,,UNKNOWN,,,,2016-01-28 0:00,
2016-01-07,DOG,,MALE,RED WHT,3,2014-04-04 0:00,40223,,BODY,,,,2016-01-22 0:00,
2016-01-19,DOG,GERM SHEPHERD,MALE,BLK,1,2016-02-02 0:00,40218,,BODY,,,,2016-01-29 0:00,
2016-01-17,DOG,PIT BULL,MALE,BRN WHT,,,40213,,BODY,,,,2016-01-27 0:00,
2016-01-06,DOG,GERM SHEPHERD,MALE,BRN BLK,3,2015-11-08 0:00,47150,,HEAD,,,,2016-01-25 0:00,
2016-01-14,DOG,GERM SHEPHERD,FEMALE,BRN BLK,1,2016-02-18 0:00,40258,,BODY,,,,2016-01-27 0:00,
2016-01-14,DOG,PIT BULL,,WHT BRN,,,40212,,HEAD,,,,,
2016-01-13,CAT,,FEMALE,CALICO,,,40215,,BODY,,,,,
,DOG,PIT BULL,MALE,BRINDLE TA,,,40291,,,,,,,
2016-01-20,DOG,CHICHAUHUA,FEMALE,BROWN,3,2016-01-20 0:00,40214,,HEAD,,,,2016-02-01 0:00,
2016-01-22,DOG,BLACK LAB,MALE,BLK,1,2015-11-18 0:00,40222,,HEAD,,,,2016-02-01 0:00,
2016-01-24,CAT,,MALE,GRAY,,,40229,,BODY,,,,,
2016-01-24,CAT,,MALE,SILVER TAB,1,2015-11-25 0:00,40220,,UNKNOWN,,,,2016-02-08 0:00,
2016-01-24,DOG,,,BLACK,,,40218,,BODY,,,,,
2016-01-22,DOG,,MALE,WHT BRN,1,2016-02-04 0:00,40229,,BODY,,,,2016-02-02 0:00,
2016-01-22,DOG,LABRADOR RETRIV,FEMALE,BLACK,1,2015-05-23 0:00,40243,,UNKNOWN,,,,2016-02-01 0:00,
2016-01-22,,,,,,,40245,YES,BODY,,,,,
2016-01-23,CAT,,,,,,40218,YES,,,,,,
2016-01-25,DOG,PIT BULL,FEMALE,TAN WHT,1,2016-03-01 0:00,40118,,BODY,,,,2016-02-04 0:00,
2016-01-25,DOG,AMER. BULL DOG,FEMALE,WHT BRN,3,2016-02-09 0:00,40011,,UNKNOWN,,,,2016-02-08 0:00,
2016-01-25,CAT,,MALE,BLACK,,,40299,,BODY,,,,2016-02-05 0:00,
2016-01-24,DOG,PUG,MALE,FAWN,,,40118,,UNKNOWN,,,,2016-02-02 0:00,
2016-01-21,DOG,CHOW CHOW,MALE,BLACK,,,40215,,BODY,,,,,
2016-01-21,DOG,PIT BULL,MALE,BL WHT,,,40202,,BODY,,,,2016-02-01 0:00,
2016-01-21,DOG,PIT BULL,MALE,BLU WHT,,,40212,,BODY,,,,2016-02-01 0:00,
2016-01-25,CAT,,,,,,40299,,BODY,,,,,
2016-01-25,DOG,SHIH TZU,MALE,BLK WHT,1,2016-02-06 0:00,40205,,HEAD,,,,2016-02-04 0:00,
2016-01-26,DOG,AKITA,,,,,40223,,HEAD,,,,,
2016-01-25,DOG,BESINJI,MALE,BRN WHT,1,2016-02-08 0:00,40219,,BODY,,,,2016-02-04 0:00,
2016-01-21,DOG,BOXER,MALE,BRN WHT,,,40272,YES,HEAD,,,,,
2016-01-25,DOG,PIT BULL,MALE,RED WHT,,,40013,,UNKNOWN,,,,2016-02-04 0:00,
2016-01-27,DOG,MIN PIN,,,1,2015-11-07 0:00,40222,,HEAD,,,,2016-02-08 0:00,
2016-01-27,CAT,,MALE,BLACK,1,2016-02-10 0:00,40223,,UNKNOWN,,,,2016-02-10 0:00,
2016-01-23,DOG,BOXER,,WHT BLK,,,40214,,BODY,,,,2016-02-04 0:00,
2016-01-26,DOG,CANE CORSO,MALE,FAWN,1,2015-11-07 0:00,40212,,BODY,,,,2016-02-05 0:00,
2016-01-26,DOG,CANE CORSO,MALE,FAWN,1,2015-11-07 0:00,40212,,BODY,,,,2016-02-05 0:00,
2016-01-28,DOG,GERM SHEPHERD,MALE,BLACK TAN,,2015-09-02 0:00,40291,,UNKNOWN,,,,2016-02-08 0:00,
2016-01-30,DOG,PIT BULL,MALE,BLK BRN,,2016-03-07 0:00,40218,,HEAD,,,,2016-02-09 0:00,
2016-01-31,DOG,PIT BULL,FEMALE,BLACK,1,2016-02-05 0:00,40258,,HEAD,,,,2016-02-10 0:00,
2016-01-29,DOG,SHIH TZU,,BRN TAN,,,40218,,UNKNOWN,,,,,
2016-01-29,DOG,DOBERMAN,MALE,BLK TAN,1,2016-02-18 0:00,40222,,UNKNOWN,,,,2016-02-08 0:00,
2016-01-29,CAT,,MALE,TAN TABBY,,,40205,,UNKNOWN,,,,,
2016-01-22,DOG,ROTTWEILER,,BLK BRN,,,40220,,UNKNOWN,,,,,
2016-02-01,DOG,,MALE,GREY,1,2016-03-07 0:00,40212,,BODY,,,,2016-02-16 0:00,
2016-01-26,CAT,,,,,,40212,,UNKNOWN,,,,,
2016-01-26,DOG,ROTTWEILER,MALE,BLACK TAN,,2016-02-08 0:00,40219,,BODY,,,,2016-02-05 0:00,
2016-01-29,DOG,PIT BULL,FEMALE,TAN,,,40215,,BODY,,,,,
2016-01-27,DOG,GERM SHEPHERD,,TAN BLK,,,40215,,BODY,,,,,
2016-01-25,DOG,,,BLACK,,,40218,,BODY,,,,,
2016-02-02,CAT,,,,,,40258,,BODY,,,,,
2016-02-02,CAT,,MALE,GRAY,,,40216,,BODY,,,,,
2016-02-01,CAT,,MALE,GRAY,,2016-03-04 0:00,40272,,UNKNOWN,,,,2016-02-12 0:00,
2016-02-07,DOG,LABRADOR RETRIV,FEMALE,BLONDE,1,2015-12-11 0:00,40245,,HEAD,,,,2016-02-17 0:00,
2016-02-06,DOG,POODLE,,WHITE,1,2015-08-01 0:00,47172,,BODY,,,,2016-02-16 0:00,
2016-02-05,DOG,POODLE,MALE,BLACK,3,2013-12-24 0:00,40242,,UNKNOWN,,,,2016-02-15 0:00,
2016-02-05,DOG,GERM SHEPHERD,MALE,TAN BLK,,2015-05-02 0:00,40215,YES,BODY,,,,,
2016-02-07,DOG,POODLE,MALE,WHITE,1,2016-02-08 0:00,40220,,BODY,,,,2016-02-17 0:00,
2016-02-04,DOG,PIT BULL,MALE,TAN,,,40258,,UNKNOWN,,,,,
2016-02-03,DOG,BEAGLE,FEMALE,WHT BRN,2,2016-02-16 0:00,47111,,BODY,,,,2016-02-16 0:00,
2016-02-08,DOG,GERM SHEPHERD,,,,,40219,,HEAD,,,,,
2016-02-03,DOG,PIT BULL,FEMALE,BLU WHT,,,40206,,BODY,,,,,
2016-02-02,DOG,GERM SHEPHERD,MALE,YELLOW,1,2016-02-26 0:00,40212,,BODY,,,,2016-02-12 0:00,
,BAT,,,,,,40207,,,,,,,
2016-02-09,DOG,GOLD RETRIEVER,FEMALE,,,,40215,,HEAD,,,,,
2016-01-24,DOG,GERM SHEPHERD,MALE,BLK GRY,1,2015-06-01 0:00,40272,,BODY,,,,2016-02-10 0:00,
2016-02-10,DOG,,,,,,40299,,BODY,,,,,
2016-02-11,CAT,,,GREY,,,40205,,UNKNOWN,,,,,
2016-02-14,DOG,,,,,,40222,,BODY,,,,,
2016-02-15,DOG,SHIH TZU,FEMALE,BLK WHT,1,2016-03-03 0:00,40218,,BODY,,,,2016-02-25 0:00,
2016-02-15,CAT,,,,,,40291,,BODY,,,,,
,BAT,,,,,,40216,,,,,,,NEGATIVE
2016-02-17,CAT,,FEMALE,TABBY,,,40272,,HEAD,,,,,
2016-02-18,DOG,PIT BULL,MALE,WHITE,,,40214,,HEAD,,,,2016-02-29 0:00,
2016-02-21,DOG,PIT BULL,FEMALE,BLK GRY,,2016-02-04 0:00,40229,,HEAD,,,,2016-03-02 0:00,
2016-02-21,DOG,,MALE,BLK BRN,1,2015-05-29 0:00,40241,,HEAD,,,,2016-03-04 0:00,
2016-02-20,DOG,BLACK LAB,MALE,BLK WHT,3,2013-12-14 0:00,40223,,BODY,,,,2016-03-01 0:00,
2016-02-20,DOG,AM. ESKIMO,MALE,WHITE,3,2016-03-10 0:00,40242,,BODY,,,,2016-03-02 0:00,
2016-02-19,DOG,LABRADOR RETRIV,,,,,40217,,UNKNOWN,,,,,
2016-02-16,DOG,PIT BULL,FEMALE,WHT BLK,1,2015-09-11 0:00,40218,,BODY,,,,2016-02-26 0:00,
2016-02-18,DOG,POMERANIAN,,BLONDE,,,40215,YES,UNKNOWN,,,,,
2016-02-21,DOG,PIT BULL,FEMALE,BRN WHT,,,40213,,BODY,,,,2016-03-03 0:00,
2016-02-19,DOG,BLACK LAB,MALE,BLK,1,2015-07-06 0:00,40059,,HEAD,,,,2016-03-02 0:00,
2016-02-21,DOG,LABRADOR RETRIV,MALE,YELLOW,,2015-05-30 0:00,40299,,BODY,,,,,
2016-02-24,DOG,GERM SHEPHERD,,BLACK,,,40258,,BODY,,,,,
2016-02-23,DOG,CANE CORSO,FEMALE,BLK BRN,,,47150,,BODY,,,,2016-03-04 0:00,
2016-02-21,DOG,GOLD RETRIEVER,MALE,RED,,,40214,,HEAD,,,,,
2016-02-20,CAT,,,WHT ORG,,,40229,,BODY,,,,,
2016-02-19,CAT,,FEMALE,BRN,,,40272,,BODY,,,,,
2016-02-20,DOG,CORGI,FEMALE,BLK WHT,1,2015-09-14 0:00,40207,,BODY,,,,2016-03-01 0:00,
2016-02-27,DOG,,,GRAY,,,40242,,BODY,,,,,
2016-02-27,DOG,,,,,,40243,,UNKNOWN,,,,,
2016-02-27,DOG,,,,,,40228,YES,UNKNOWN,,,,,
2016-02-27,DOG,PIT BULL,MALE,BLK BRN,1,2016-02-08 0:00,40219,,BODY,,,,2016-03-08 0:00,
2016-02-27,DOG,PIT BULL,MALE,BRN,1,2015-12-24 0:00,40245,,BODY,,,,2016-03-08 0:00,
2016-02-28,DOG,CATTLE DOG,MALE,BLK,1,2015-10-11 0:00,40291,,UNKNOWN,,,,2016-03-09 0:00,
2016-02-28,DOG,CHICHAUHUA,MALE,WHITE,,,40216,,BODY,,,,2016-03-09 0:00,
2016-02-25,DOG,PIT BULL,MALE,GRY WHT,1,2016-03-18 0:00,40228,,BODY,,,,2016-03-07 0:00,
2016-02-22,DOG,PIT BULL,FEMALE,RED WHT,,,40213,,BODY,,,,2016-03-03 0:00,
2016-02-23,DOG,PIT BULL,FEMALE,WHT GRY,,,40212,,BODY,,,,2016-03-07 0:00,
,BAT,,,,,,40299,,,,,,,NEGATIVE
2016-02-26,DOG,,,,,,40291,,HEAD,,,,,
2016-02-29,DOG,,FEMALE,WHITE,1,2015-03-16 0:00,40299,,BODY,,,,2015-03-16 0:00,
2016-03-02,DOG,BOSTON TERRIER,FEMALE,BLACK,,,40245,YES,UNKNOWN,,,,,
2016-02-29,DOG,DOBERMAN,MALE,BLK TAN,1,2015-06-11 0:00,40059,,BODY,,,,2016-03-10 0:00,
2016-02-21,DOG,MALTASE,FEMALE,BRN BLK,3,2015-10-01 0:00,40291,,BODY,,,,2016-03-03 0:00,
2016-02-21,DOG,DACHSHUND,MALE,BLK TAN,1,2016-02-25 0:00,40291,,BODY,,,,2016-03-04 0:00,
2016-02-02,DOG,BULL DOG,,TAN BK,1,2016-02-11 0:00,40059,,BODY,,,,2016-03-04 0:00,
2016-02-29,DOG,PIT BULL,FEMALE,GRY WHT,3,2015-08-12 0:00,40206,,HEAD,,,,2016-03-10 0:00,
2016-02-29,DOG,PIT BULL,,GREY,,,40210,,BODY,,,,,
2016-03-01,DOG,,,,,,40291,,UNKNOWN,,,,,
2016-03-02,DOG,BEAGLE,,RED,1,2015-11-20 0:00,40216,,UNKNOWN,,,,2016-03-17 0:00,
2016-03-06,DOG,DOBERMAN,MALE,BROWN,1,2015-12-02 0:00,40222,,HEAD,,,,2016-03-17 0:00,
2016-03-04,DOG,BORDER COLLIE M,MALE,WHIT BRN,,,40241,,BODY,,,,,
2016-03-04,CAT,,MALE,GRY BRN,1,2016-02-02 0:00,40214,,BODY,,,,2016-03-14 0:00,
2016-03-05,DOG,,,,,,40272,,BODY,,,,,
2016-03-05,DOG,ROTTWEILER,MALE,BRN BLK,,,40229,,BODY,,,,,
2016-03-05,DOG,,,,,,40229,,BODY,,,,,
2016-03-04,DOG,BULL DOG,,,,,40223,,BODY,,,,,
2016-03-03,CAT,,,BRN TABBY,,,40207,,UNKNOWN,,,,,
2016-03-02,CAT,,MALE,BLK WHT,3,2015-08-26 0:00,40241,,UNKNOWN,,,,2016-03-14 0:00,
2016-03-01,DOG,PIT BULL,MALE,TAN WHT,,,40229,,BODY,,,,,
2016-03-07,CAT,,,,,,40243,,UNKNOWN,,,,,
2016-03-08,DOG,,,,,,40203,,,,,,,
2016-03-08,DOG,BOXER,MALE,BROWN,1,2015-05-22 0:00,40218,,HEAD,,,,2016-03-18 0:00,
2016-03-04,DOG,ROTTWEILER,FEMALE,BLK BRN,,,40014,,BODY,,,,2016-03-14 0:00,
2016-03-08,DOG,CHOW CHOW,,GRAY,,,40291,,UNKNOWN,,,,2016-04-01 0:00,
2016-03-08,DOG,PIT BULL,MALE,WHT BRN,,,40212,,BODY,,,,2016-03-18 0:00,
2016-03-09,DOG,CORGI,MALE,WHT BRN,1,2015-09-18 0:00,40214,,BODY,,,,2016-03-22 0:00,
2016-03-07,DOG,GERM SHEPHERD,FEMALE,TAN,1,2015-11-28 0:00,40218,,BODY,,,,2016-03-17 0:00,
2016-03-06,DOG,COCKER SPAINEL,,BROWN,3,2015-10-01 0:00,40204,YES,HEAD,,,,,
2016-03-09,DOG,,,,,,40218,,BODY,,,,,
2016-03-04,DOG,PIT BULL,MALE,BLK WHT,,,40210,,BODY,,,,,
2016-03-04,DOG,CANE CORSO,FEMALE,BL WHT,,,40210,,BODY,,,,,
2016-03-06,DOG,PIT BULL,MALE,WHT BRN,,,40214,,BODY,,,,,
2016-03-06,CAT,,,GRAY,,,40243,,BODY,,,,,NEGATIVE
2016-03-03,DOG,PIT BULL,FEMALE,BRN WHT,,,40203,,BODY,,,,,
2016-03-09,DOG,GOLD RETRIEVER,MALE,GOLDEN,1,2016-03-04 0:00,40241,,UNKNOWN,,,,2016-03-22 0:00,
2016-03-08,DOG,,MALE,WHT BLK,,,40214,,BODY,,,,2016-03-18 0:00,
2016-03-09,DOG,,,,,,40071,,BODY,,,,,
2016-03-10,DOG,BOXER,FEMALE,BRENDLE,1,2016-04-07 0:00,40245,NO,BODY,,,,2016-03-22 0:00,
2016-03-12,DOG,,UNKNOWN,WHT BRN,3,2014-02-20 0:00,40211,,HEAD,,,,2016-03-23 0:00,
2016-03-12,DOG,POMERANIAN,UNKNOWN,BROWN,1,2015-10-01 0:00,40228,,HEAD,,,,2016-03-21 0:00,
2016-03-13,DOG,PIT BULL,UNKNOWN,GRAY,1,2015-11-02 0:00,40216,,BODY,,,,2016-03-22 0:00,
2016-03-07,DOG,GERM SHEPHERD,UNKNOWN,TAN/BLK,,,40218,,BODY,,,,,
,DOG,PIT BULL,UNKNOWN,BLK/WHT,,,40218,,,,,,,
2016-03-09,DOG,PIT BULL,FEMALE,BRNDL/WHT,,,40215,,BODY,,,,,
2016-03-01,DOG,BOXER,FEMALE,BRINDLE,1,2015-04-02 0:00,40291,,BODY,,,,2016-03-29 0:00,
2016-03-12,DOG,,UNKNOWN,,1,2016-03-17 0:00,40229,,UNKNOWN,,,,2016-03-22 0:00,
2016-03-12,CAT,,FEMALE,BROWN,,,40215,,BODY,,,,,
2016-03-13,DOG,,MALE,BRN/BLK,,,40299,,BODY,,,,,
2016-03-14,DOG,LABRADOR RETRIV,UNKNOWN,CHOCOLATE,3,2014-01-17 0:00,40220,YES,BODY,,,,,
2016-03-14,DOG,SCHNAUZER,UNKNOWN,WHITE,1,2016-04-01 0:00,40206,,BODY,,,,2016-03-23 0:00,
