set_num,matte,transparent
8567-1,37.0,1.0
8568-1,43.0,1.0
8569-1,0.0,0.0
8570-1,43.0,1.0
857-1,404.0,5.0
8571-1,41.0,1.0
8572-1,37.0,1.0
8573-1,40.0,2.0
8574-1,40.0,2.0
8575-1,40.0,2.0
8576-1,40.0,2.0
8577-1,41.0,2.0
8578-1,40.0,2.0
8580-1,3.0,0.0
858-1,242.0,0.0
8581-1,30.0,0.0
8582-1,30.0,0.0
8583-1,29.0,1.0
8584-1,27.0,0.0
8584-2,27.0,0.0
8585-1,28.0,0.0
8585-2,28.0,0.0
8586-1,29.0,0.0
8586-2,25.0,0.0
8587-1,44.0,1.0
8587-2,44.0,1.0
8587-3,45.0,1.0
8588-1,44.0,1.0
8588-2,44.0,1.0
8588-3,44.0,1.0
8589-1,44.0,1.0
8589-2,44.0,1.0
8589-3,45.0,1.0
8590-1,44.0,1.0
8590-2,44.0,1.0
8590-3,45.0,1.0
8591-1,44.0,1.0
8591-2,44.0,1.0
8591-3,44.0,1.0
8592-1,44.0,1.0
8592-2,44.0,1.0
8592-3,45.0,1.0
8593-1,203.0,1.0
8594-1,169.0,3.0
8595-1,221.0,0.0
8596-1,202.0,2.0
8597-1,0.0,0.0
8601-1,46.0,2.0
8601-2,46.0,2.0
8602-1,44.0,2.0
8603-1,48.0,1.0
8604-1,44.0,1.0
8605-1,45.0,1.0
8606-1,47.0,1.0
8607-1,29.0,1.0
8608-1,26.0,1.0
8609-1,29.0,1.0
8610-1,26.0,1.0
8611-1,29.0,1.0
8612-1,29.0,1.0
8613-1,3.0,2.0
8614-1,31.0,1.0
8614-2,32.0,1.0
8615-1,31.0,1.0
8615-2,32.0,1.0
8616-1,31.0,1.0
8616-2,32.0,1.0
8617-1,31.0,1.0
8617-2,32.0,1.0
8618-1,31.0,1.0
8618-2,32.0,1.0
8619-1,31.0,1.0
8619-2,32.0,1.0
8620-1,100.0,1.0
8621-1,177.0,3.0
8622-1,172.0,1.0
8623-1,211.0,3.0
8624-1,514.0,6.0
8625-1,183.0,1.0
8626-1,8.0,0.0
8630-1,339.0,26.0
8631-1,87.0,3.0
8632-1,220.0,25.0
8633-1,326.0,25.0
8634-1,478.0,37.0
8635-1,1099.0,101.0
8636-1,488.0,47.0
8637-1,611.0,128.0
8638-1,318.0,29.0
8639-1,742.0,32.0
8640-1,237.0,1.0
8641-1,52.0,2.0
8642-1,42.0,2.0
8643-1,44.0,2.0
8644-1,34.0,1.0
8645-1,127.0,4.0
8646-1,126.0,4.0
8647-1,71.0,8.0
8648-1,62.0,4.0
8649-1,624.0,6.0
8650-1,257.0,2.0
8651-1,241.0,4.0
8652-1,474.0,14.0
8653-1,1371.0,16.0
8654-1,815.0,16.0
8655-1,58.0,0.0
8656-1,46.0,0.0
8657-1,38.0,0.0
8658-1,29.0,3.0
8660-1,386.0,1.0
8661-1,44.0,1.0
8662-1,45.0,4.0
8663-1,40.0,2.0
8664-1,54.0,0.0
8665-1,48.0,8.0
8666-1,59.0,2.0
8667-1,81.0,0.0
8668-1,107.0,7.0
8669-1,109.0,7.0
8670-1,94.0,15.0
8671-1,558.0,10.0
8672-1,561.0,22.0
8673-1,192.0,4.0
8674-1,1252.0,1.0
8675-1,104.0,0.0
8676-1,53.0,0.0
8677-1,287.0,12.0
8678-1,195.0,0.0
8679-1,816.0,50.0
8680-1,522.0,1.0
8681-1,629.0,35.0
8682-1,718.0,13.0
8683-0,0.0,0.0
8683-1,9.0,0.0
8683-10,5.0,0.0
8683-11,8.0,0.0
8683-12,7.0,0.0
8683-13,6.0,3.0
8683-14,9.0,0.0
8683-15,8.0,1.0
8683-16,8.0,0.0
8683-17,0.0,0.0
8683-18,0.0,0.0
8683-2,7.0,0.0
8683-3,6.0,0.0
8683-4,6.0,0.0
8683-5,6.0,0.0
8683-6,8.0,0.0
8683-7,6.0,0.0
8683-8,6.0,0.0
8683-9,7.0,0.0
8684-0,0.0,0.0
8684-1,10.0,0.0
8684-10,8.0,0.0
8684-11,7.0,0.0
8684-12,10.0,0.0
8684-13,6.0,0.0
8684-14,7.0,0.0
8684-15,6.0,0.0
8684-16,6.0,0.0
8684-17,0.0,0.0
8684-18,0.0,0.0
8684-2,8.0,0.0
8684-3,6.0,0.0
8684-4,6.0,0.0
8684-5,7.0,0.0
8684-6,8.0,0.0
8684-7,8.0,0.0
8684-8,6.0,0.0
8684-9,7.0,0.0
8685-1,50.0,3.0
8686-1,49.0,2.0
8687-1,65.0,2.0
8688-1,58.0,3.0
8689-1,73.0,2.0
8690-1,60.0,3.0
8691-1,45.0,7.0
8692-1,41.0,7.0
8693-1,41.0,7.0
8694-1,38.0,2.0
8695-1,47.0,4.0
8696-1,55.0,2.0
8697-1,141.0,1.0
8698-1,133.0,1.0
8699-1,269.0,1.0
8700-1,27.0,0.0
870-1,22.0,0.0
8701-1,132.0,3.0
8702-1,115.0,1.0
8703-1,43.0,0.0
8704-1,40.0,0.0
8705-1,39.0,0.0
8706-1,45.0,0.0
8707-1,293.0,10.0
8708-1,244.0,28.0
8709-1,593.0,55.0
8710-1,124.0,0.0
871-1,82.0,0.0
8712-1,12.0,2.0
8714-1,6.0,3.0
8715-1,387.0,14.0
8719-1,10.0,0.0
8720-1,57.0,0.0
872-1,77.0,0.0
8721-1,20.0,2.0
8722-1,27.0,2.0
8723-1,26.0,4.0
8724-1,22.0,0.0
8725-1,25.0,0.0
8726-1,25.0,3.0
8727-1,33.0,13.0
8728-1,42.0,4.0
8729-1,51.0,5.0
8730-1,59.0,4.0
8731-1,42.0,4.0
8732-1,34.0,13.0
8733-1,199.0,1.0
8734-1,198.0,1.0
8735-1,64.0,0.0
8736-1,46.0,2.0
8737-1,46.0,2.0
8738-1,46.0,2.0
8739-1,46.0,2.0
8740-1,46.0,2.0
874-1,38.0,0.0
8741-1,46.0,2.0
8742-1,48.0,2.0
8743-1,48.0,2.0
8744-1,47.0,2.0
8745-1,48.0,2.0
8746-1,48.0,2.0
8747-1,48.0,2.0
8748-1,5.0,0.0
875-1,38.0,0.0
8755-1,208.0,2.0
8756-1,213.0,2.0
8757-1,193.0,2.0
8758-1,406.0,12.0
8759-1,860.0,12.0
876-1,38.0,0.0
8761-1,240.0,2.0
8762-1,53.0,1.0
8763-1,55.0,1.0
8764-1,286.0,3.0
8769-1,332.0,5.0
8770-1,41.0,2.0
877-1,30.0,0.0
8771-1,44.0,2.0
8772-1,45.0,2.0
8773-1,45.0,2.0
8774-1,47.0,2.0
8777-1,45.0,0.0
8778-1,179.0,2.0
8779-1,319.0,6.0
8780-1,433.0,19.0
878-1,52.0,0.0
8781-1,656.0,10.0
8782-1,44.0,2.0
8782-2,47.0,2.0
8783-1,47.0,2.0
8783-2,50.0,2.0
8784-1,48.0,2.0
8784-2,51.0,2.0
8785-1,48.0,2.0
8785-2,51.0,2.0
8785452-1,0.0,0.0
8785476-1,69.0,29.0
8785483-1,69.0,28.0
8785490-1,0.0,0.0
8785506-1,0.0,0.0
8786-1,50.0,2.0
8786-2,53.0,2.0
8790-1,42.0,0.0
879-1,87.0,0.0
8791-1,42.0,0.0
8792-1,44.0,0.0
8793-1,44.0,0.0
8794-1,44.0,0.0
8795-1,44.0,0.0
8796-1,43.0,0.0
8799-1,176.0,2.0
88000-1,1.0,0.0
880001-1,0.0,0.0
880002-1,1.0,0.0
880002-2,1.0,0.0
880002-3,1.0,0.0
8800-1,187.0,6.0
880010-1,0.0,0.0
880011-1,0.0,0.0
880012-1,0.0,0.0
88002-1,7.0,0.0
88003-1,1.0,0.0
88004-1,1.0,0.0
880-1,22.0,0.0
8801-1,165.0,2.0
8802-1,137.0,9.0
8803-0,0.0,0.0
8803-1,9.0,0.0
8803-10,6.0,0.0
8803-11,6.0,1.0
8803-12,6.0,0.0
8803-13,5.0,1.0
8803-14,8.0,0.0
8803-15,7.0,0.0
8803-16,6.0,0.0
8803-17,0.0,0.0
8803-18,0.0,0.0
8803-2,7.0,0.0
8803-3,6.0,0.0
8803-4,7.0,0.0
8803-5,7.0,0.0
8803-6,6.0,2.0
8803-7,6.0,0.0
8803-8,5.0,0.0
8803-9,8.0,0.0
8804-0,0.0,0.0
8804-1,8.0,0.0
8804-10,6.0,0.0
8804-11,8.0,0.0
8804-12,6.0,0.0
8804-13,6.0,0.0
8804-14,7.0,0.0
8804-15,8.0,0.0
8804-16,5.0,1.0
8804-17,0.0,0.0
8804-18,0.0,0.0
8804-2,6.0,0.0
8804-3,7.0,0.0
8804-4,6.0,0.0
8804-5,6.0,0.0
8804-6,10.0,0.0
8804-7,5.0,0.0
8804-8,11.0,0.0
8804-9,8.0,0.0
8805-0,0.0,0.0
8805-1,7.0,0.0
8805-10,6.0,0.0
8805-11,6.0,0.0
8805-12,10.0,0.0
8805-13,5.0,0.0
8805-14,6.0,0.0
8805-15,7.0,0.0
8805-16,6.0,0.0
8805-17,0.0,0.0
8805-18,0.0,0.0
8805-2,7.0,0.0
8805-3,6.0,0.0
8805-4,8.0,0.0
8805-5,7.0,0.0
8805-6,6.0,0.0
8805-7,7.0,0.0
8805-8,6.0,0.0
8805-9,6.0,0.0
8808-1,93.0,0.0
8809-1,45.0,0.0
8810-1,74.0,6.0
8811-1,216.0,3.0
8812-1,148.0,0.0
8813-1,370.0,14.0
8815-1,78.0,0.0
8816-1,185.0,0.0
8818-1,119.0,0.0
8820-1,139.0,0.0
8821-1,158.0,1.0
8822-1,238.0,2.0
8823-1,431.0,14.0
8824-1,197.0,0.0
8825-1,115.0,1.0
8826-1,92.0,7.0
8827-0,0.0,0.0
8827-1,5.0,1.0
8827-10,7.0,0.0
8827-11,6.0,1.0
8827-12,8.0,0.0
8827-13,7.0,2.0
8827-14,7.0,0.0
8827-15,7.0,0.0
8827-16,7.0,0.0
8827-17,0.0,0.0
8827-18,0.0,0.0
8827-2,7.0,0.0
8827-3,6.0,0.0
8827-4,7.0,1.0
8827-5,8.0,0.0
8827-6,6.0,0.0
8827-7,6.0,0.0
8827-8,8.0,0.0
8827-9,9.0,0.0
8828-1,174.0,1.0
8829-1,277.0,0.0
8830-1,168.0,1.0
8831-0,0.0,0.0
8831-1,6.0,0.0
8831-10,8.0,0.0
8831-11,10.0,0.0
8831-12,7.0,0.0
8831-13,9.0,0.0
8831-14,8.0,0.0
8831-15,6.0,0.0
8831-16,7.0,0.0
8831-17,0.0,0.0
8831-18,0.0,0.0
8831-2,7.0,0.0
8831-3,7.0,0.0
8831-4,12.0,0.0
8831-5,7.0,0.0
8831-6,7.0,0.0
8831-7,7.0,1.0
8831-8,7.0,0.0
8831-9,6.0,0.0
8832-1,86.0,0.0
8833-0,0.0,0.0
8833-1,7.0,1.0
8833-10,7.0,0.0
8833-11,5.0,0.0
8833-12,7.0,0.0
8833-13,7.0,0.0
8833-14,7.0,0.0
8833-15,7.0,0.0
8833-16,8.0,2.0
8833-17,0.0,0.0
8833-18,0.0,0.0
8833-2,8.0,0.0
8833-3,8.0,0.0
8833-4,6.0,0.0
8833-5,8.0,0.0
8833-6,8.0,0.0
8833-7,9.0,0.0
8833-8,7.0,0.0
8833-9,6.0,2.0
8835-1,243.0,1.0
8836-1,270.0,3.0
8837-1,256.0,1.0
8838-1,251.0,0.0
8839-1,529.0,2.0
8840-1,228.0,1.0
8841-1,180.0,0.0
8842-1,280.0,0.0
8843-1,272.0,0.0
8844-1,319.0,1.0
8845-1,176.0,0.0
8846-1,378.0,2.0
8847-1,252.0,0.0
8848-1,394.0,4.0
8849-1,347.0,0.0
8850-1,358.0,2.0
885-1,16.0,5.0
8851-1,367.0,0.0
8852-1,325.0,2.0
8853-1,328.0,1.0
8854-1,515.0,1.0
8855-1,567.0,3.0
8856-1,521.0,4.0
8857-1,378.0,5.0
8857-2,404.0,5.0
8858-1,451.0,1.0
8858-2,242.0,0.0
8859-1,601.0,14.0
8860-1,676.0,0.0
886-1,19.0,1.0
8862-1,678.0,1.0
8863-1,518.0,15.0
8864-1,980.0,37.0
8865-1,906.0,4.0
8866-1,7.0,0.0
8867-1,64.0,0.0
8868-1,992.0,1.0
8869-1,1.0,0.0
8870-1,1.0,0.0
8871-1,1.0,0.0
8872-1,760.0,3.0
8873-1,49.0,1.0
8874-1,121.0,6.0
8875-1,130.0,1.0
8876-1,268.0,11.0
8877-1,965.0,30.0
8878-1,1.0,0.0
8879-1,1.0,0.0
8880-1,2688.0,20.0
8881-1,1.0,0.0
8882-1,1.0,0.0
8883-1,1.0,0.0
8884-1,1.0,0.0
8885-1,1.0,0.0
8886-1,1.0,0.0
8887-1,1.0,0.0
8888-1,1.0,0.0
8889-1,1.0,0.0
8890-1,1.0,0.0
889-1,29.0,0.0
8891-1,1.0,0.0
8892-1,212.0,4.0
8893-1,366.0,15.0
8894-1,653.0,12.0
8896-1,55.0,6.0
8897-1,188.0,7.0
8898-1,261.0,18.0
8899-1,340.0,7.0
8900-1,37.0,5.0
890-1,10.0,0.0
8901-1,37.0,6.0
890-2,1.0,0.0
8902-1,37.0,5.0
8903-1,37.0,5.0
8904-1,37.0,5.0
8905-1,37.0,6.0
8907-1,28.0,1.0
8908-1,13.0,2.0
8909-0,0.0,0.0
8909-1,6.0,0.0
8909-17,0.0,0.0
8909-18,0.0,0.0
8909-2,6.0,0.0
8909-3,7.0,0.0
8909-4,6.0,0.0
8909-5,7.0,0.0
8909-6,9.0,0.0
8909-7,9.0,0.0
8909-8,6.0,0.0
8909-9,7.0,0.0
8910-1,61.0,2.0
891-1,36.0,3.0
8911-1,66.0,3.0
8912-1,62.0,1.0
8913-1,55.0,4.0
8914-1,56.0,3.0
891501-1,9.0,0.0
891503-1,11.0,0.0
891504-1,25.0,0.0
891505-1,9.0,0.0
891507-1,9.0,0.0
8915-1,61.0,2.0
8916-1,48.0,16.0
891610-1,5.0,3.0
891611-1,16.0,0.0
891613-1,15.0,6.0
8917-1,49.0,5.0
8918-1,47.0,4.0
8919-1,55.0,4.0
8920-1,47.0,8.0
8921-1,43.0,4.0
8922-1,177.0,5.0
8923-1,171.0,1.0
8924-1,257.0,8.0
8925-1,191.0,16.0
8926-1,348.0,21.0
8927-1,594.0,24.0
8929-1,36.0,2.0
8930-1,36.0,2.0
8931-1,39.0,2.0
8932-1,37.0,5.0
8934-1,0.0,7.0
8935-1,98.0,23.0
8939-1,153.0,2.0
8940-1,366.0,16.0
894-1,72.0,7.0
8941-1,396.0,6.0
8942-1,425.0,5.0
8942-2,425.0,5.0
8943-1,701.0,8.0
8944-1,13.0,1.0
8945-1,13.0,1.0
8946-1,13.0,1.0
8947-1,15.0,1.0
8948-1,13.0,1.0
8949-1,13.0,1.0
895-1,10.0,0.0
8952-1,83.0,8.0
8953-1,152.0,7.0
8954-1,309.0,1.0
8956-1,33.0,3.0
8957-1,68.0,3.0
8958-1,96.0,6.0
8959-1,200.0,8.0
8960-1,246.0,6.0
8961-1,461.0,33.0
8962-1,163.0,12.0
8963-1,211.0,20.0
8964-1,696.0,37.0
8967-1,71.0,0.0
8968-1,206.0,3.0
8969-1,308.0,23.0
8970-1,409.0,20.0
897-1,75.0,2.0
8971-1,702.0,21.0
8972-1,12.0,1.0
8973-1,13.0,1.0
8974-1,16.0,1.0
8975-1,14.0,1.0
8976-1,13.0,1.0
8977-1,15.0,1.0
8978-1,50.0,1.0
8979-1,59.0,1.0
8980-1,55.0,1.0
8981-1,57.0,1.0
8982-1,47.0,1.0
8983-1,51.0,1.0
8984-1,55.0,1.0
8985-1,55.0,2.0
8986-1,53.0,2.0
8987-1,43.0,1.0
8988-1,52.0,1.0
8989-1,53.0,1.0
8990-1,147.0,3.0
8991-1,188.0,1.0
8992-1,154.0,1.0
8993-1,257.0,2.0
8994-1,266.0,7.0
8995-1,445.0,1.0
8996-1,866.0,1.0
8998-1,365.0,1.0
900-1,24.0,0.0
9001-2,0.0,1.0
900-2,12.0,0.0
901-1,31.0,0.0
901-2,7.0,0.0
901503-1,7.0,0.0
90-2,1.0,0.0
9020-1,84.0,0.0
902-1,5.0,0.0
9021-1,52.0,0.0
9022-1,32.0,0.0
9023-1,7.0,0.0
9027-1,144.0,0.0
903-1,10.0,0.0
906-1,17.0,0.0
9089-1,150.0,0.0
9090-1,564.0,0.0
9091-1,125.0,0.0
9092-1,86.0,7.0
9093-1,86.0,6.0
9094-1,92.0,1.0
9095-1,86.0,4.0
9-1,114.0,2.0
910-1,309.0,9.0
911-1,391.0,10.0
911506-1,1.0,0.0
911609-1,33.0,1.0
911611-1,37.0,0.0
911613-1,24.0,2.0
911614-1,27.0,2.0
911615-1,48.0,0.0
911618-1,41.0,2.0
912-1,459.0,12.0
914-1,10.0,0.0
914-2,10.0,0.0
915-1,9.0,0.0
915-2,9.0,0.0
918-1,80.0,6.0
918-2,105.0,21.0
918-black-2,21.0,0.0
918-blue-2,21.0,0.0
918-red-2,21.0,0.0
918-tclear-2,0.0,21.0
918-white-2,21.0,0.0
918-yellow-2,21.0,0.0
919-1,155.0,31.0
9-2,22.0,0.0
920-2,166.0,21.0
9209-1,126.0,4.0
9213-1,91.0,4.0
9217-1,150.0,0.0
9218-1,92.0,4.0
922-1,28.0,0.0
922-2,28.0,0.0
9222-1,16.0,0.0
922-3,14.0,14.0
9224-1,20.0,0.0
9227-1,104.0,0.0
9230-1,204.0,0.0
923-1,125.0,25.0
924-1,158.0,14.0
9241-1,360.0,0.0
9243-1,255.0,15.0
9247-1,113.0,28.0
9247-2,196.0,30.0
9248-1,0.0,0.0
9249-1,0.0,0.0
9251-1,576.0,0.0
9255-1,185.0,0.0
9256-1,110.0,0.0
926-1,164.0,13.0
9279-2,9.0,0.0
9280-1,1417.0,0.0
928-1,309.0,33.0
9286-1,4.0,0.0
9287-1,2452.0,26.0
9293-1,72.0,8.0
9-3,4.0,0.0
930-1,45.0,0.0
9301-1,156.0,16.0
9302-1,1632.0,58.0
9303-1,1142.0,42.0
9305-1,0.0,0.0
9306-1,514.0,96.0
9310-1,0.0,0.0
931-1,45.0,0.0
9311-1,793.0,35.0
9314-1,1436.0,79.0
9320-1,509.0,128.0
932-1,45.0,0.0
9322-1,1626.0,209.0
9324-1,1449.0,208.0
933-1,38.0,0.0
9331-1,185.0,22.0
9333-1,864.0,70.0
9334-1,1088.0,2.0
9335-1,1139.0,52.0
9337-1,895.0,16.0
9338-1,52.0,5.0
934-1,58.0,0.0
9348-1,255.0,9.0
9349-1,238.0,7.0
935-1,43.0,0.0
9353-1,878.0,22.0
9354-1,443.0,45.0
9355-1,511.0,48.0
9356-1,633.0,8.0
9360-1,85.0,0.0
936-1,20.0,0.0
9361-1,140.0,34.0
9362-1,8.0,0.0
9364-1,528.0,59.0
9365-1,646.0,93.0
9369-1,0.0,0.0
9370-1,10.0,0.0
937-1,34.0,0.0
9371-1,313.0,40.0
9373-1,0.0,0.0
9376-1,330.0,8.0
9377-1,0.0,0.0
9380-1,0.0,0.0
938-1,17.0,0.0
9384-1,884.0,0.0
9385-1,1164.0,71.0
9386-1,278.0,0.0
9387-1,278.0,8.0
9388-1,22.0,0.0
9389-1,1863.0,44.0
9390-1,140.0,3.0
939-1,17.0,0.0
9391-1,223.0,3.0
9392-1,201.0,3.0
9393-1,354.0,8.0
9394-1,517.0,0.0
9395-1,937.0,30.0
9396-1,1065.0,0.0
9397-1,1306.0,19.0
9398-1,1335.0,13.0
940-1,17.0,0.0
941-1,30.0,18.0
9440-1,79.0,12.0
9441-1,192.0,7.0
9442-1,237.0,13.0
9443-1,303.0,7.0
9444-1,289.0,6.0
9445-1,461.0,7.0
9446-1,694.0,9.0
9447-1,247.0,17.0
9448-1,456.0,14.0
9449-1,616.0,33.0
9450-1,874.0,49.0
9452-1,2095.0,100.0
9453-1,683.0,16.0
9454-1,296.0,54.0
9455-1,249.0,2.0
9456-1,404.0,26.0
9457-1,415.0,17.0
9461-1,64.0,13.0
9462-1,91.0,6.0
9463-1,238.0,14.0
9464-1,299.0,25.0
9465-1,437.0,28.0
9466-1,412.0,35.0
9467-1,736.0,36.0
9468-1,942.0,29.0
9469-1,85.0,0.0
9470-1,239.0,1.0
9471-1,263.0,2.0
9472-1,441.0,7.0
9473-1,793.0,10.0
9474-1,1394.0,15.0
9476-1,362.0,14.0
9478-1,49.0,0.0
9479-1,50.0,5.0
9480-1,51.0,7.0
948-1,211.0,0.0
9481-1,51.0,6.0
9483-1,138.0,16.0
9484-1,192.0,17.0
9485-1,276.0,15.0
9486-1,415.0,27.0
9488-1,110.0,1.0
9489-1,81.0,0.0
9490-1,138.0,3.0
9491-1,126.0,12.0
9492-1,410.0,7.0
9493-1,571.0,6.0
9494-1,277.0,39.0
9495-1,459.0,9.0
9496-1,216.0,7.0
9497-1,370.0,18.0
9498-1,241.0,9.0
9499-1,434.0,49.0
9500-1,742.0,12.0
950-1,216.0,0.0
9509-1,1.0,0.0
9509-10,4.0,0.0
9509-11,13.0,0.0
9509-12,7.0,0.0
9509-13,8.0,0.0
9509-14,17.0,0.0
9509-15,8.0,2.0
9509-16,4.0,0.0
9509-17,18.0,2.0
9509-18,15.0,3.0
9509-19,7.0,0.0
9509-2,12.0,4.0
9509-20,15.0,3.0
9509-21,14.0,2.0
9509-22,4.0,0.0
9509-23,16.0,2.0
9509-24,9.0,0.0
9509-25,8.0,0.0
9509-3,3.0,0.0
9509-4,7.0,2.0
9509-5,12.0,4.0
9509-6,11.0,0.0
9509-7,7.0,0.0
9509-8,17.0,2.0
9509-9,10.0,0.0
951-1,367.0,5.0
951178-1,18.0,0.0
951-2,13.0,0.0
9515-1,1062.0,52.0
9516-1,714.0,20.0
952-1,317.0,5.0
9525-1,403.0,6.0
9526-1,609.0,51.0
9530-1,134.0,0.0
9531-1,352.0,0.0
954-1,364.0,0.0
9544-1,553.0,1.0
955-1,508.0,4.0
9551-1,30.0,0.0
9552-1,25.0,1.0
9553-1,28.0,2.0
9554-1,33.0,8.0
9555-1,29.0,7.0
9556-1,27.0,0.0
9557-1,23.0,3.0
9558-1,211.0,12.0
956-1,603.0,0.0
9561-1,21.0,0.0
9562-1,21.0,1.0
9563-1,36.0,0.0
9564-1,20.0,0.0
9566-1,24.0,0.0
9567-1,22.0,0.0
9569-1,17.0,4.0
9570-1,16.0,4.0
9571-1,18.0,2.0
9572-1,11.0,4.0
9573-1,16.0,5.0
9574-1,20.0,3.0
9579-1,54.0,0.0
9580-1,156.0,1.0
9581-1,1.0,0.0
9583-1,1.0,0.0
9584-1,1.0,0.0
9585-1,326.0,0.0
9590-1,20.0,5.0
9591-1,62.0,15.0
9594-1,1268.0,89.0
960-1,22.0,0.0
9604-1,128.0,0.0
9605-1,1534.0,0.0
9607-1,329.0,2.0
9608-1,16.0,0.0
9609-1,1730.0,0.0
9610-1,75.0,2.0
961-1,78.0,0.0
9612-1,63.0,0.0
9614-1,77.0,0.0
9615-1,3.0,0.0
9616-1,80.0,2.0
9617-1,98.0,2.0
9618-1,437.0,2.0
9628-1,3.0,0.0
9630-1,216.0,2.0
9631-1,24.0,0.0
9632-1,339.0,2.0
9633-1,220.0,2.0
9636-1,3.0,0.0
9637-1,2.0,0.0
9640-1,0.0,0.0
964-1,10.0,0.0
9641-1,31.0,6.0
9642-1,0.0,0.0
9644-1,0.0,0.0
9645-1,2.0,0.0
9646-1,0.0,0.0
9648-1,672.0,2.0
9649-1,1154.0,0.0
9650-1,583.0,157.0
9656-1,99.0,0.0
9657-1,1626.0,9.0
9660-2,0.0,0.0
9664-1,1890.0,112.0
9665-1,312.0,3.0
9667-1,1.0,0.0
9668-1,1.0,0.0
9669-1,1.0,0.0
9670-1,1.0,0.0
9674-1,58.0,2.0
9675-1,78.0,5.0
9676-1,66.0,1.0
9677-1,75.0,7.0
9678-1,73.0,8.0
9679-1,67.0,0.0
9681-1,713.0,0.0
9684-1,732.0,0.0
9685-1,53.0,0.0
9686-1,392.0,2.0
9688-1,12.0,0.0
9689-1,194.0,0.0
9693-1,1.0,0.0
9694-1,1.0,0.0
9695-1,814.0,2.0
9696-1,1485.0,30.0
9697-1,2103.0,12.0
9698-1,1310.0,0.0
9699-1,832.0,3.0
970004-1,25.0,0.0
970005-1,2.0,0.0
970008-1,50.0,0.0
970009-1,100.0,0.0
9700-1,466.0,6.0
970010-1,50.0,0.0
970017-1,100.0,0.0
970018-1,50.0,0.0
970021-1,8.0,0.0
970028-1,10.0,0.0
970030-1,50.0,0.0
970036-1,25.0,0.0
970039-1,50.0,0.0
970040-1,6.0,0.0
970041-1,3.0,0.0
970042-1,75.0,0.0
970043-1,100.0,0.0
970047-1,4.0,0.0
970098-1,116.0,9.0
970-1,6.0,11.0
9701-1,631.0,13.0
970110-1,25.0,0.0
970111-1,8.0,0.0
970112-1,8.0,0.0
970113-1,8.0,0.0
970115-1,3.0,0.0
970116-1,25.0,0.0
970117-1,2.0,0.0
970118-1,2.0,0.0
970119-1,2.0,0.0
970120-1,25.0,0.0
970121-1,25.0,0.0
970122-1,24.0,0.0
970-2,141.0,0.0
9702-1,221.0,1.0
970600-1,100.0,0.0
970601-1,100.0,0.0
970602-1,100.0,0.0
970603-1,100.0,0.0
970604-1,100.0,0.0
970605-1,100.0,0.0
970606-1,100.0,0.0
970607-1,100.0,0.0
970608-1,100.0,0.0
970609-1,100.0,0.0
970610-1,100.0,0.0
970611-1,100.0,0.0
970612-1,50.0,0.0
970613-1,50.0,0.0
970614-1,50.0,0.0
970615-1,50.0,0.0
970616-1,50.0,0.0
970617-1,50.0,0.0
970618-1,50.0,0.0
970619-1,50.0,0.0
970620-1,100.0,0.0
970621-1,50.0,0.0
970622-1,50.0,0.0
970623-1,25.0,0.0
970624-1,50.0,0.0
970625-1,50.0,0.0
970626-1,10.0,0.0
970627-1,25.0,0.0
970628-1,50.0,0.0
970629-1,50.0,0.0
970630-1,10.0,0.0
970631-1,50.0,0.0
970632-1,50.0,0.0
970633-1,30.0,0.0
970634-1,30.0,0.0
970635-1,20.0,0.0
970636-1,20.0,0.0
970637-1,10.0,0.0
970638-1,10.0,0.0
970639-1,50.0,0.0
970640-1,20.0,0.0
970641-1,10.0,0.0
970643-1,25.0,0.0
970645-1,100.0,0.0
970646-1,0.0,5.0
970653-1,1.0,0.0
970654-1,3.0,0.0
970658-1,2.0,0.0
970659-1,5.0,0.0
970660-1,50.0,0.0
970661-1,70.0,0.0
970662-1,25.0,0.0
970663-1,5.0,0.0
970665-1,10.0,0.0
970669-1,49.0,0.0
970670-1,290.0,5.0
970671-1,113.0,6.0
970672-1,78.0,0.0
970673-1,69.0,2.0
970674-1,78.0,1.0
970675-1,76.0,4.0
970676-1,77.0,6.0
970677-1,46.0,2.0
970678-1,315.0,0.0
970679-1,130.0,0.0
970680-1,18.0,1.0
970683-1,165.0,0.0
970684-1,184.0,0.0
970686-1,180.0,0.0
970687-1,91.0,4.0
9707-1,160.0,4.0
9709-1,1.0,0.0
971-1,156.0,0.0
9713-1,2.0,0.0
9719-1,734.0,2.0
9723-1,389.0,10.0
9725-1,289.0,2.0
9730-1,92.0,0.0
9731-1,132.0,8.0
9732-1,137.0,12.0
9735-1,386.0,4.0
9736-1,158.0,4.0
9738-1,1.0,0.0
9742-1,74.0,0.0
9743-1,128.0,8.0
9747-1,723.0,6.0
9748-1,663.0,3.0
9749-1,1.0,0.0
9750-1,4.0,0.0
9751-1,2.0,0.0
9752-1,14.0,0.0
9753-1,14.0,0.0
9754-1,568.0,23.0
9755-1,1.0,0.0
9756-1,1.0,0.0
9757-1,2.0,0.0
9758-1,1.0,0.0
9761-1,1401.0,36.0
9762-1,1474.0,1.0
9763-1,1502.0,3.0
9764-1,1484.0,108.0
9767-1,1.0,0.0
9771-1,3.0,0.0
9776-1,4.0,0.0
9780-1,1697.0,15.0
9780545703307-1,33.0,6.0
9781409350545-1,0.0,0.0
9783-1,2.0,0.0
9784-1,1383.0,5.0
