set_num,name,year,theme_id,matte,transparent
7864-1,Transformer / Controller 12V,1980,242,34.0,0.0
7865-1,12V Motor,1980,242,19.0,0.0
7866-1,Remote Controlled Road Crossing,1983,234,186.0,8.0
7867-1,12V Train Light Posts,1983,242,52.0,0.0
78675-1,Exclusive RoboRiders Six Set Limited Edition Value Pack,2000,16,0.0,0.0
7868-1,Mace Windu's Jedi Starfighter,2011,165,308.0,15.0
7869-1,Battle for Geonosis,2011,165,340.0,10.0
7870-1,Hans Christian Andersen Bucket,2005,37,489.0,10.0
787-1,Play Mat with Drawstring,1977,473,1.0,0.0
7871-1,Whale,2007,22,32.0,1.0
7872-1,Lion,2007,31,60.0,0.0
7873-1,Airplane,2007,24,37.0,4.0
7875-1,Backhoe,2007,26,36.0,3.0
7876-1,Cement Mixer,2007,26,38.0,6.0
7877-1,Naboo Starfighter,2011,166,312.0,19.0
78777-1,Alien Discovery,2000,135,0.0,0.0
7879-1,Hoth Echo Base,2011,169,765.0,32.0
78800-1,Soccer Bonus Set,2000,462,0.0,0.0
7880-1,Big Pirate Ship,2006,504,33.0,1.0
7881-1,Pirate Ship,2006,504,23.0,1.0
7882-1,Shark Attack,2006,504,11.0,0.0
7883-1,Treasure Hunt,2006,504,10.0,0.0
7884-1,Batman's Buggy: The Escape of Mr. Freeze,2008,484,68.0,8.0
7885-1,Robin's Scuba Jet: Attack of The Penguin,2008,484,209.0,6.0
7886-1,The Batcycle: Harley Quinn's Hammer Truck,2008,484,262.0,22.0
7888-1,The Tumbler: Joker's Ice Cream Surprise,2008,484,444.0,28.0
7890-1,Ambulance,2006,60,95.0,27.0
789-1,Storage Cloth,1987,473,1.0,0.0
7891-1,Airport Firetruck,2006,53,130.0,23.0
7892-1,Hospital,2006,60,347.0,48.0
7893-1,Passenger Plane,2006,53,364.0,51.0
7893-2,Passenger Plane - ANA version,2006,53,346.0,51.0
7894-1,Airport,2006,53,654.0,66.0
7894-2,Airport - ANA Version,2007,53,632.0,66.0
7895-1,Switching Tracks,2006,245,8.0,0.0
7896-1,Straight & Curved Rails,2006,245,24.0,0.0
7897-1,Passenger Train,2006,240,435.0,71.0
7898-1,Cargo Train Deluxe,2006,240,816.0,44.0
7899-1,Police Boat,2006,61,176.0,35.0
79000-1,Riddles for The Ring,2012,563,113.0,0.0
7900-1,Heavy Loader,2006,56,309.0,55.0
79001-1,Escape from Mirkwood Spiders,2012,563,312.0,0.0
79002-1,Attack of the Wargs,2012,563,383.0,28.0
79003-1,An Unexpected Gathering,2012,563,685.0,13.0
79004-1,Barrel Escape,2012,563,336.0,13.0
79005-1,The Wizard Battle,2013,567,114.0,4.0
79006-1,The Council of Elrond,2013,567,255.0,0.0
79007-1,Battle at the Black Gate,2013,569,676.0,5.0
79008-1,Pirate Ship Ambush,2013,569,774.0,9.0
79010-1,The Goblin King Battle,2012,563,869.0,15.0
7901-1,Airplane Mechanic,2006,53,31.0,0.0
79011-1,Dol Guldur Ambush,2013,564,223.0,2.0
79012-1,Mirkwood Elf Army,2013,564,284.0,3.0
79013-1,Lake-town Chase,2013,564,490.0,3.0
79014-1,Dol Guldur Battle,2013,564,818.0,7.0
79015-1,Witch-King Battle,2014,565,101.0,3.0
79016-1,Attack on Lake-town,2014,565,321.0,4.0
79017-1,The Battle of the Five Armies,2014,565,484.0,8.0
79018-1,The Lonely Mountain,2014,565,874.0,31.0
7902-1,Doctor's Car,2006,60,58.0,10.0
7903-1,Rescue Helicopter,2006,60,236.0,22.0
7904-1,Advent Calendar 2006 City,2006,208,0.0,0.0
7904-10,Advent Calendar 2006 City (Day  9) Computer Desk & Chair,2006,220,9.0,0.0
7904-11,Advent Calendar 2006 City (Day 10) Train Conductor with Signal Paddle,2006,220,6.0,3.0
7904-12,Advent Calendar 2006 City (Day 11) Level Crossing and Signal,2006,220,22.0,4.0
7904-13,Advent Calendar 2006 City (Day 12) Train Handcar,2006,220,18.0,0.0
7904-14,Advent Calendar 2006 City (Day 13) Street Cleaner,2006,220,5.0,0.0
7904-15,Advent Calendar 2006 City (Day 14) Street Cleaner's Pushcart,2006,220,17.0,0.0
7904-16,Advent Calendar 2006 City (Day 15) Phone Kiosk,2006,220,13.0,2.0
7904-17,Advent Calendar 2006 City (Day 16) Police Officer with Signal Paddle,2006,220,6.0,3.0
7904-18,Advent Calendar 2006 City (Day 17) Police Barricade and Speed Limit Sign,2006,220,7.0,3.0
7904-19,Advent Calendar 2006 City (Day 18) Speed Radar Gun,2006,220,7.0,1.0
7904-2,Advent Calendar 2006 City (Day  1) Construction Worker,2006,220,5.0,0.0
7904-20,Advent Calendar 2006 City (Day 19) Mechanic,2006,220,5.0,0.0
7904-21,Advent Calendar 2006 City (Day 20) Tool Chest,2006,220,11.0,0.0
7904-22,Advent Calendar 2006 City (Day 21) Work Bench with Vise,2006,220,14.0,0.0
7904-23,Advent Calendar 2006 City (Day 22) Firefighter,2006,220,6.0,2.0
7904-24,Advent Calendar 2006 City (Day 23) Water Cannon and Burning Oil Drum,2006,220,7.0,4.0
7904-25,Advent Calendar 2006 City (Day 24) Santa Tree Gifts & Fireplace,2006,220,32.0,1.0
7904-3,Advent Calendar 2006 City (Day  2) Traffic Control Sticks,2006,220,11.0,4.0
7904-4,Advent Calendar 2006 City (Day  3) Traffic Cone Barricade Cement Finisher,2006,220,11.0,6.0
7904-5,Advent Calendar 2006 City (Day  4) Airport Ground Crew,2006,220,7.0,3.0
7904-6,Advent Calendar 2006 City (Day  5) Hand Truck and Luggage,2006,220,5.0,0.0
7904-7,Advent Calendar 2006 City (Day  6) X-Ray Machine,2006,220,13.0,6.0
7904-8,Advent Calendar 2006 City (Day  7) Doctor with bag,2006,220,5.0,0.0
7904-9,Advent Calendar 2006 City (Day  8) Hospital Bed with IV Stand,2006,220,13.0,1.0
7905-1,Building Crane,2006,56,724.0,13.0
7906-1,Fireboat,2007,58,158.0,25.0
7907-1,Advent Calendar 2007 City,2007,208,4.0,0.0
7907-10,Advent Calendar 2007 City (Day  9) Radar,2007,220,10.0,0.0
7907-11,Advent Calendar 2007 City (Day 10) Dock Worker,2007,220,4.0,0.0
7907-12,Advent Calendar 2007 City (Day 11) Small Dock with Life Preserver,2007,220,10.0,0.0
7907-13,Advent Calendar 2007 City (Day 12) Hand Truck and Load,2007,220,7.0,0.0
7907-14,Advent Calendar 2007 City (Day 13) Mechanic and Wrench,2007,220,5.0,0.0
7907-15,Advent Calendar 2007 City (Day 14) Car Wash Kiosk,2007,220,13.0,0.0
7907-16,Advent Calendar 2007 City (Day 15) Cash Register and Display,2007,220,6.0,5.0
7907-17,Advent Calendar 2007 City (Day 16) Train Worker and Briefcase,2007,220,5.0,0.0
7907-18,Advent Calendar 2007 City (Day 17) Bench with Clock,2007,220,11.0,0.0
7907-19,Advent Calendar 2007 City (Day 18) Signal Mast,2007,220,5.0,6.0
7907-2,Advent Calendar 2007 City (Day  1) Firefighter and Saw,2007,220,5.0,0.0
7907-20,Advent Calendar 2007 City (Day 19) Sanitary Engineer and Broom,2007,220,5.0,0.0
7907-21,Advent Calendar 2007 City (Day 20) Dustbin and Shovel,2007,220,16.0,0.0
7907-22,Advent Calendar 2007 City (Day 21) Dumpster,2007,220,15.0,0.0
7907-23,Advent Calendar 2007 City (Day 22) Policeman with Megaphone,2007,220,5.0,0.0
7907-24,Advent Calendar 2007 City (Day 23) Computer Desk and Chair,2007,220,9.0,1.0
7907-25,Advent Calendar 2007 City (Day 24) Christmas Tree,2007,220,23.0,9.0
7907-3,Advent Calendar 2007 City (Day  2) Fire Hydrant and Tools,2007,220,18.0,0.0
7907-4,Advent Calendar 2007 City (Day  3) Crate with Burning Cylinders,2007,220,8.0,3.0
7907-5,Advent Calendar 2007 City (Day  4) Construction Worker and Pickaxe,2007,220,5.0,0.0
7907-6,Advent Calendar 2007 City (Day  5) Barricade,2007,220,12.0,3.0
7907-7,Advent Calendar 2007 City (Day  6) Directional Sign,2007,220,16.0,9.0
7907-8,Advent Calendar 2007 City (Day  7) Airline Worker and Radio,2007,220,5.0,0.0
7907-9,Advent Calendar 2007 City (Day  8) Luggage Cart,2007,220,9.0,0.0
79100-1,Kraang Lab Escape,2013,570,82.0,11.0
7910-1,Robot Promotional (Duracell),2004,204,27.0,3.0
79101-1,Shredder's Dragon Bike,2013,570,199.0,13.0
79102-1,Stealth Shell in Pursuit,2013,570,150.0,20.0
79103-1,Turtle Lair Attack,2013,570,499.0,19.0
79104-1,The Shellraiser Street Chase,2013,570,604.0,35.0
79104-2,The Shellraiser Street Chase V2.0,2013,570,638.0,34.0
79104-3,The Shellraiser Street Chase (Technic Base Version),2013,570,622.0,36.0
79105-1,Baxter Robot Rampage,2013,570,397.0,17.0
79106-1,Cavalry Builder Set,2013,575,69.0,5.0
79107-1,Comanche Camp,2013,575,165.0,3.0
79108-1,Stagecoach Escape,2013,575,293.0,3.0
79109-1,Colby City Showdown,2013,575,583.0,22.0
791-1,Storage Box - Red,1972,473,1.0,0.0
79110-1,Silver Mine Shootout,2013,575,650.0,29.0
7911-1,Ship Promotional (Duracell),2004,204,28.0,8.0
79111-1,Constitution Train Chase,2013,575,727.0,16.0
79115-1,Turtle Van Takedown,2014,570,338.0,29.0
79116-1,Big Rig Snow Getaway,2014,570,661.0,81.0
79117-1,Turtle Lair Invasion,2014,570,867.0,19.0
79118-1,Karai Bike Escape,2014,570,89.0,12.0
79119-1,Mutation Chamber Unleashed,2014,570,166.0,29.0
79120-1,T-Rawket Sky Strike,2014,570,275.0,10.0
7912-1,Helicopter Promotional (Duracell),2004,204,25.0,1.0
79121-1,Turtle Sub Undersea Chase,2014,570,658.0,25.0
79122-1,Shredder’s Lair Rescue,2014,570,449.0,28.0
7913-1,Clone Trooper Battle Pack,2011,165,86.0,0.0
7914-1,Mandalorian Battle Pack,2011,165,70.0,3.0
7915-1,Imperial V-wing Starfighter,2011,168,137.0,4.0
7917-1,McDonald's Sports Set Number 3 - Blue Basketball Player #22,2004,459,4.0,0.0
7918-1,McDonald's Sports Set Number 8 - Green Basketball Player #35,2004,459,4.0,0.0
7919-1,McDonald's Sports Set Number 4 - White Hockey Player #5,2004,461,3.0,0.0
7920-1,McDonald's Sports Set Number 5 - Blue Hockey Player #4,2004,461,3.0,0.0
792-1,Storage Box - White,1972,473,1.0,0.0
7921-1,McDonald's Sports Set Number 7 - Gray Vest Skateboarder,2004,460,5.0,0.0
7922-1,McDonald's Sports Set Number 6 - Orange Vest Snowboarder,2004,460,4.0,0.0
7923-1,McDonald's Sports Set Number 1 - White Soccer Player #4,2004,462,2.0,0.0
7924-1,McDonald's Sports Set Number 2 - Red Soccer Player #11,2004,462,2.0,0.0
7929-1,The Battle of Naboo,2011,166,242.0,5.0
7930-1,Bounty Hunter Gunship,2011,165,371.0,28.0
793-1,Storage Box - Blue,1972,473,1.0,0.0
7931-1,T6 Jedi Shuttle,2011,165,362.0,35.0
7936-1,Level Crossing,2010,233,135.0,8.0
7937-1,Train Station,2010,233,354.0,24.0
7938-1,Passenger Train,2010,240,635.0,52.0
7939-1,Cargo Train,2010,240,803.0,50.0
794-1,Storage Box - Yellow,1972,473,1.0,0.0
7942-1,Off-Road Fire Rescue,2007,58,119.0,17.0
7944-1,Fire Hovercraft,2007,58,260.0,22.0
7945-1,Fire Station,2007,58,552.0,73.0
7946-1,King's Castle,2010,196,930.0,22.0
7947-1,Prison Tower Rescue,2010,196,355.0,17.0
7948-1,Outpost Attack,2010,196,197.0,2.0
7949-1,Prison Carriage Rescue,2010,196,52.0,2.0
7950-1,Knight's Showdown,2010,196,67.0,0.0
795-1,"Baseplates, Red and Blue",1971,473,2.0,0.0
7952-1,Advent Calendar 2010 Kingdoms,2010,211,0.0,0.0
7952-10,Advent Calendar 2010 Kingdoms (Day  9) - Chest with Jewels,2010,219,2.0,6.0
7952-11,Advent Calendar 2010 Kingdoms (Day 10) - Skeleton,2010,219,7.0,0.0
7952-12,Advent Calendar 2010 Kingdoms (Day 11) - Dungeon Cell Window with Handcuffs,2010,219,16.0,0.0
7952-13,Advent Calendar 2010 Kingdoms (Day 12) - Pig with Apple,2010,219,2.0,0.0
7952-14,Advent Calendar 2010 Kingdoms (Day 13) - Prince with Sword,2010,219,8.0,0.0
7952-15,Advent Calendar 2010 Kingdoms (Day 14) - Sword in the Stone,2010,219,10.0,0.0
7952-16,Advent Calendar 2010 Kingdoms (Day 15) - Jousting Dummy with Helmet and Halberd,2010,219,9.0,0.0
7952-17,Advent Calendar 2010 Kingdoms (Day 16) - Barmaid,2010,219,4.0,0.0
7952-18,Advent Calendar 2010 Kingdoms (Day 17) - Keg with Tap,2010,219,9.0,0.0
7952-19,Advent Calendar 2010 Kingdoms (Day 18) - Cauldron,2010,219,4.0,0.0
7952-2,Advent Calendar 2010 Kingdoms (Day  1) - Blacksmith with Hammer,2010,219,6.0,0.0
7952-20,Advent Calendar 2010 Kingdoms (Day 19) - Lion Knight with Spear,2010,219,6.0,0.0
7952-21,Advent Calendar 2010 Kingdoms (Day 20) - Catapult,2010,219,10.0,0.0
7952-22,Advent Calendar 2010 Kingdoms (Day 21) - Lion Knight Scale Mail with Quiver and Crossbow,2010,219,7.0,0.0
7952-23,Advent Calendar 2010 Kingdoms (Day 22) - Owl in Tree,2010,219,6.0,0.0
7952-24,Advent Calendar 2010 Kingdoms (Day 23) - Cooking Table with Frying Pan,2010,219,10.0,5.0
7952-25,Advent Calendar 2010 Kingdoms (Day 24) - Blue Wizard with Wand,2010,219,5.0,3.0
7952-3,Advent Calendar 2010 Kingdoms (Day  2) - Anvil and Forge with Sword,2010,219,15.0,2.0
7952-4,Advent Calendar 2010 Kingdoms (Day  3) - Weapons Rack,2010,219,11.0,0.0
7952-5,Advent Calendar 2010 Kingdoms (Day  4) - Dragon Knight with Flail,2010,219,7.0,0.0
7952-6,Advent Calendar 2010 Kingdoms (Day  5) - Weapons Cart with Spear,2010,219,10.0,0.0
7952-7,Advent Calendar 2010 Kingdoms (Day  6) - Armor Rack with Plate Armor and Helmet,2010,219,8.0,0.0
7952-8,Advent Calendar 2010 Kingdoms (Day  7) - Queen with Frog,2010,219,8.0,0.0
7952-9,Advent Calendar 2010 Kingdoms (Day  8) - Throne,2010,219,9.0,0.0
7953-1,Court Jester,2010,196,25.0,0.0
7955-1,Wizard,2010,196,15.0,6.0
7956-1,Ewok Attack,2011,169,171.0,0.0
7957-1,Sith Nightspeeder,2011,165,205.0,14.0
7958-1,Advent Calendar 2011 Star Wars,2011,209,1.0,0.0
7958-10,Advent Calendar 2011 Star Wars (Day  9) - X-wing Fighter,2011,225,25.0,2.0
7958-11,Advent Calendar 2011 Star Wars (Day 10) - Imperial Shuttle,2011,225,7.0,3.0
7958-12,Advent Calendar 2011 Star Wars (Day 11) - Battle Droid Pilot,2011,225,8.0,0.0
7958-13,Advent Calendar 2011 Star Wars (Day 12) - Rebel Snowspeeder,2011,225,16.0,3.0
7958-14,Advent Calendar 2011 Star Wars (Day 13) - R2-Q5,2011,225,4.0,0.0
7958-15,Advent Calendar 2011 Star Wars (Day 14) - Mouse Droid,2011,225,11.0,0.0
7958-16,Advent Calendar 2011 Star Wars (Day 15) - Republic Gunship,2011,225,14.0,3.0
7958-17,Advent Calendar 2011 Star Wars (Day 16) - Clone Pilot,2011,225,4.0,0.0
7958-18,Advent Calendar 2011 Star Wars (Day 17) - Weapon Depot,2011,225,9.0,1.0
7958-19,Advent Calendar 2011 Star Wars (Day 18) - Anakin's Y-wing Starfighter,2011,225,20.0,5.0
7958-2,Advent Calendar 2011 Star Wars (Day  1) - Republic Cruiser,2011,225,21.0,1.0
7958-20,Advent Calendar 2011 Star Wars (Day 19) - TIE Defender Pilot,2011,225,4.0,0.0
7958-21,Advent Calendar 2011 Star Wars (Day 20) - TIE Fighter,2011,225,6.0,4.0
7958-22,Advent Calendar 2011 Star Wars (Day 21) - Millennium Falcon,2011,225,10.0,4.0
7958-23,Advent Calendar 2011 Star Wars (Day 22) - A-wing Fighter,2011,225,8.0,2.0
7958-24,Advent Calendar 2011 Star Wars (Day 23) - Christmas Tree,2011,225,9.0,12.0
7958-25,Advent Calendar 2011 Star Wars (Day 24) - Santa Yoda,2011,225,7.0,0.0
7958-3,Advent Calendar 2011 Star Wars (Day  2) - Nute Gunray,2011,225,4.0,0.0
7958-4,Advent Calendar 2011 Star Wars (Day  3) - Mechno-Chair,2011,225,14.0,0.0
7958-5,Advent Calendar 2011 Star Wars (Day 4) - Separatist Spider Droid,2011,225,24.0,0.0
7958-6,Advent Calendar 2011 Star Wars (Day  5) - Boba Fett's Slave I,2011,225,19.0,3.0
7958-7,Advent Calendar 2011 Star Wars (Day  6) - Chewbacca,2011,225,3.0,0.0
7958-8,Advent Calendar 2011 Star Wars (Day  7) - Tool Depot,2011,225,10.0,0.0
7958-9,Advent Calendar 2011 Star Wars (Day 8) - Zev Senesca,2011,225,4.0,0.0
7959-1,Geonosian Starfighter,2011,165,161.0,3.0
796-1,"Baseplates, Green and Yellow",1971,473,2.0,0.0
7961-1,Darth Maul's Sith Infiltrator,2011,166,471.0,15.0
7962-1,Anakin's and Sebulba's Podracers,2011,166,814.0,16.0
7964-1,Republic Frigate,2011,165,1022.0,37.0
7965-1,Millennium Falcon,2011,169,1254.0,17.0
7967-1,Fast,2010,116,72.0,0.0
7968-1,Strong,2010,116,91.0,8.0
7970-1,Hero,2010,116,68.0,2.0
797-1,"2 large baseplates, gray/white",1971,473,2.0,0.0
7971-1,Bad,2010,116,75.0,0.0
7976-1,Ocean Speeder,2011,315,54.0,7.0
7977-1,Seabed Strider,2011,315,104.0,7.0
7978-1,Angler Attack,2011,315,201.0,14.0
7979-1,Advent Calendar 2008 Castle,2008,211,0.0,0.0
7979-10,Advent Calendar 2008 Castle  (Day 9) - Crossbow on Wheels,2008,219,7.0,0.0
7979-11,Advent Calendar 2008 Castle (Day 10) - Dwarf with Pick Axe,2008,219,6.0,0.0
7979-12,Advent Calendar 2008 Castle (Day 11) - Fire and Crystal,2008,219,5.0,2.0
7979-13,Advent Calendar 2008 Castle (Day 12) - Container on Wheels,2008,219,12.0,0.0
7979-14,Advent Calendar 2008 Castle (Day 13) - Tools Storage with Frog,2008,219,4.0,0.0
7979-15,Advent Calendar 2008 Castle (Day 14) - Evil Witch,2008,219,4.0,1.0
7979-16,Advent Calendar 2008 Castle (Day 15) - Cooking Pot with Snake,2008,219,5.0,8.0
7979-17,Advent Calendar 2008 Castle (Day 16) - Shelving with Bat,2008,219,8.0,7.0
7979-18,Advent Calendar 2008 Castle (Day 17) - Crystal Ball,2008,219,3.0,3.0
7979-19,Advent Calendar 2008 Castle (Day 18) - Maid with Broom and Rat,2008,219,6.0,0.0
7979-2,Advent Calendar 2008 Castle  (Day 1) - Soldier with Spear,2008,219,5.0,0.0
7979-20,Advent Calendar 2008 Castle (Day 19) - Food Basket,2008,219,5.0,0.0
7979-21,Advent Calendar 2008 Castle (Day 20) - Dinner Table,2008,219,20.0,0.0
7979-22,Advent Calendar 2008 Castle (Day 21) - Troll Warrior,2008,219,5.0,0.0
7979-23,Advent Calendar 2008 Castle (Day 22) - Catapult,2008,219,13.0,1.0
7979-24,Advent Calendar 2008 Castle (Day 23) - Treasure Chest with Spider,2008,219,3.0,6.0
7979-25,Advent Calendar 2008 Castle (Day 24) - Jester,2008,219,4.0,0.0
7979-3,Advent Calendar 2008 Castle  (Day 2) - Brick Arch with Flag and Shield,2008,219,10.0,0.0
7979-4,Advent Calendar 2008 Castle  (Day 3) - Armour Stand,2008,219,8.0,0.0
7979-5,Advent Calendar 2008 Castle  (Day 4) - White Skeleton with Flail,2008,219,8.0,0.0
7979-6,Advent Calendar 2008 Castle  (Day 5) - Weapon Stand,2008,219,8.0,0.0
7979-7,Advent Calendar 2008 Castle  (Day 6) - Black Skeleton with Crossbow,2008,219,8.0,0.0
7979-8,Advent Calendar 2008 Castle  (Day 7) - Castle Soldier with Sword,2008,219,6.0,0.0
7979-9,Advent Calendar 2008 Castle  (Day 8) - Archery Target,2008,219,6.0,0.0
798-1,"Baseplates, Green",1972,473,2.0,0.0
7984-1,Deep Sea Raider,2011,315,251.0,27.0
7985-1,City of Atlantis,2011,315,679.0,26.0
7990-1,Cement Mixer,2007,56,213.0,11.0
799-1,"Baseplate, Gray",1964,371,1.0,0.0
7991-1,Garbage Truck,2007,63,197.0,18.0
7992-1,Container Stacker,2007,54,209.0,14.0
7993-1,Service Station,2007,50,361.0,45.0
7994-1,LEGO City Harbor,2007,59,631.0,50.0
7996-1,Double Crossover Track,2007,245,4.0,0.0
7997-1,Train Station,2007,240,388.0,10.0
7998-1,Heavy Hauler,2007,56,317.0,23.0
8000-1,Pit Droid™ / Star Wars Pit Droid,2000,158,245.0,0.0
800-1,Gear Set with Motor,1970,472,120.0,0.0
8001-1,Battle Droid™ / Star Wars Battle Droid,2000,158,363.0,0.0
800-2,Extra Bricks Red,1986,473,62.0,0.0
8002-1,Destroyer Droid™ / Star Wars Destroyer Droid,2000,158,605.0,4.0
8003-1,Volcano Climber,2000,16,39.0,0.0
8004-1,Dirt Bike,2000,16,33.0,0.0
8005-1,Ice Explorer,2000,16,34.0,2.0
8006-1,Swamp Craft,2000,16,21.0,4.0
8007-1,C-3PO™,2001,158,339.0,2.0
8008-1,Stormtrooper™,2001,158,367.0,0.0
8009-1,R2-D2™,2002,158,245.0,1.0
8010-1,Darth Vader™,2002,158,398.0,12.0
801-1,Gear Set,1970,472,112.0,0.0
8011-1,Jango Fett™,2002,158,440.0,0.0
801-2,Extra Bricks Blue,1986,473,62.0,0.0
8012-1,Super Battle Droid™,2002,158,385.0,8.0
8014-1,Clone Walker Battle Pack,2009,165,80.0,3.0
8015-1,Assassin Droids Battle Pack,2009,165,97.0,8.0
8016-1,Hyena Droid Bomber,2009,165,224.0,13.0
8017-1,Darth Vader's TIE Fighter,2009,169,245.0,9.0
8018-1,Armored Assault Tank (AAT),2009,165,410.0,4.0
8019-1,Republic Attack Shuttle,2009,165,605.0,39.0
8020-1,Universal Building Set,1984,21,118.0,6.0
802-1,Gear Supplementary Set,1970,472,30.0,0.0
802-2,Extra Bricks White,1986,473,62.0,0.0
8022-1,TECHNIC Starter Set,1993,21,118.0,0.0
8024-1,Universal Building Set,1989,21,114.0,0.0
8026-1,Kraatu,2004,324,21.0,0.0
8028-1,TIE Fighter - Mini,2008,163,45.0,1.0
8029-1,Mini Snowspeeder,2008,159,68.0,3.0
8030-1,Universal Building Set,1982,21,274.0,8.0
803-1,Extra Bricks Yellow,1986,473,62.0,0.0
8031-1,V-19 Torrent - Mini,2008,160,65.0,5.0
803-2,Gear/Wheel Set,1972,472,163.0,0.0
8032-1,Universal Set,1994,21,217.0,0.0
8033-1,General Grievous Starfighter - Mini,2009,162,50.0,0.0
8034-1,Universal Building Set,1989,21,187.0,0.0
8035-1,Universal Building Set,1986,21,176.0,0.0
8036-1,Separatist Shuttle,2009,165,256.0,9.0
8037-1,Anakin's Y-wing Starfighter,2009,165,567.0,15.0
8038-1,The Battle of Endor,2009,169,907.0,2.0
8039-1,Venator-Class Republic Attack Cruiser,2009,165,1143.0,32.0
8040-1,Universal Building Set,1984,21,162.0,0.0
804-1,Extra Bricks Black,1986,473,62.0,0.0
8041-1,Race Truck,2010,12,607.0,8.0
8042-1,Universal Pneumatic Set,1993,21,229.0,1.0
8043-1,Motorized Excavator,2010,7,1134.0,3.0
8044-1,Universal Pneumatic Set,1989,21,197.0,1.0
8045-1,Mini Telehandler,2010,7,115.0,8.0
8046-1,Helicopter,2010,6,157.0,0.0
8047-1,Compact Excavator,2010,7,252.0,6.0
8048-1,Buggy,2010,11,316.0,2.0
8049-1,Tractor with Log Loader,2010,8,530.0,8.0
8050-1,Universal Building Set,1982,21,141.0,0.0
805-1,Extra Bricks Gray,1986,473,62.0,0.0
8051-1,Motorbike,2010,13,476.0,4.0
8052-1,Container Truck,2010,7,678.0,17.0
8053-1,Mobile Crane,2010,7,1283.0,24.0
8054-1,Universal Building Set,1989,21,196.0,0.0
8055-1,Universal Building Set with Motor,1986,21,190.0,0.0
8056-1,Monster Crab Clash,2010,315,68.0,2.0
8057-1,Wreck Raider,2010,315,65.0,2.0
8058-1,Guardian of the Deep,2010,315,148.0,4.0
8059-1,Seabed Scavenger,2010,315,112.0,14.0
8060-1,Typhoon Turbo Sub,2010,315,191.0,16.0
806-1,Extra Plates Blue,1986,473,42.0,0.0
8061-1,Gateway of the Squid,2010,315,354.0,12.0
8062-1,Universal Set with Storage Case,1994,21,409.0,1.0
8063-1,Tractor with Trailer,2009,8,1099.0,30.0
8064-1,Motorized Universal Building Set,1990,21,219.0,0.0
8065-1,Mini Container Truck,2011,7,123.0,2.0
8066-1,Off-Roader,2011,11,142.0,5.0
8067-1,Mini Mobile Crane,2011,7,290.0,9.0
8068-1,Rescue Helicopter,2011,6,411.0,4.0
8069-1,Backhoe Loader,2011,7,607.0,13.0
8070-1,Supercar,2011,1,1281.0,18.0
807-1,Extra Plates Red,1986,473,42.0,0.0
8071-1,Lift Truck,2011,5,586.0,20.0
8072-1,Sea Jet,2010,315,25.0,3.0
8073-1,Manta Warrior,2010,315,14.0,0.0
8074-1,Universal Building Set with Flex System,1992,21,313.0,1.0
8075-1,Neptune Carrier,2010,315,463.0,34.0
8076-1,Deep Sea Striker,2010,315,256.0,10.0
8077-1,Atlantis Exploration HQ,2010,315,463.0,24.0
8078-1,Portal of Atlantis,2010,315,975.0,57.0
8079-1,Shadow Snapper,2010,315,245.0,9.0
8080-1,Undersea Explorer,2010,315,330.0,31.0
808-1,Wheels and Tires,1986,473,40.0,0.0
8081-1,Extreme Cruiser,2011,5,583.0,6.0
8082-1,Universal Building Set,1993,21,456.0,0.0
8083-1,Rebel Trooper Battle Pack,2010,169,80.0,2.0
8084-1,Snowtrooper Battle Pack,2010,169,73.0,4.0
8085-1,Freeco Speeder,2010,165,176.0,7.0
8086-1,Droid Tri-Fighter,2010,165,261.0,11.0
8087-1,TIE Defender,2010,170,302.0,7.0
8088-1,ARC-170 Starfighter,2010,165,392.0,11.0
8089-1,Hoth Wampa Cave,2010,169,301.0,3.0
8090-1,TECHNIC Universal Set,1982,21,273.0,4.0
809-1,Doors and Windows,1986,473,35.0,4.0
8091-1,Republic Swamp Speeder - Limited Edition,2010,165,178.0,6.0
8092-1,Luke's Landspeeder,2010,169,162.0,8.0
8093-1,Plo Koon’s Jedi Starfighter,2010,168,175.0,2.0
8094-1,TECHNIC Control Center,1990,21,566.0,0.0
8095-1,General Grievous’ Starfighter,2010,165,441.0,28.0
